PLAYER CONTRACT SUMMARY
Player Name,Nick#77 Bjugstad
NHL Player ID,8475760
Official Name,Nick Bjugstad
Current Team,STL
Position,C
Number,#77
Export Date,2025-10-16 16:45:53

DATA SUMMARY
Total Contracts,6
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,STL,2025-07-01,2,3500000,,"UFACap Percent : 1.8%Signing Team: St. Louis BluesSigning Date: Jul. 01, 2025"
Standard Contract,ARI,2023-07-01,2,4200000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 1, 2023"
Standard Contract,ARI,2022-07-13,1,900000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 13, 2022"
Standard Contract (Extension),MIN,2021-07-05,1,900000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 5, 2021"
Standard Contract (Extension),FLA,2014-12-31,6,24600000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Dec. 31, 2014"
Entry-Level Contract,FLA,2013-04-03,3,3300000,,"RFA (Arb)Cap Percent : -%Signing Team: Florida PanthersSigning Date: Apr. 3, 2013"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$1,750,000",1.8%,"$1,750,000",$0,$0,"$1,750,000","$1,750,000",-
2026-27,-,"$1,750,000",1.7%,"$1,750,000",$0,$0,"$1,750,000","$1,750,000",-
2023-24,-,"$2,100,000",2.5%,"$2,100,000",$0,$0,"$2,100,000","$2,100,000",-
2024-25,-,"$2,100,000",2.4%,"$2,100,000",$0,$0,"$2,100,000","$2,100,000",-
2022-23,-,"$900,000",1.1%,"$900,000",$0,$0,"$900,000","$900,000",-
2021-22,-,"$900,000",1.1%,"$900,000",$0,$0,"$900,000","$900,000",-
2015-16,-,"$4,100,000",5.7%,"$4,100,000",$0,$0,"$2,850,000","$2,850,000",-
2016-17,-,"$4,100,000",5.6%,"$4,100,000",$0,$0,"$3,350,000","$3,350,000",-
2017-18,-,"$4,100,000",5.5%,"$4,100,000",$0,$0,"$3,850,000","$3,850,000",-
2018-19,-,"$4,100,000",5.2%,"$4,100,000",$0,$0,"$4,300,000","$4,300,000",-
2019-20,-,"$4,100,000",5.0%,"$4,100,000",$0,$0,"$5,000,000","$5,000,000",-
2020-21,-,"$4,100,000",5.0%,"$4,100,000",$0,$0,"$5,250,000","$5,250,000",-
2012-13,-,"$900,000",1.5%,"$1,100,000","$200,000","$90,000","$810,000","$900,000","$67,500"
2013-14,-,"$900,000",1.4%,"$1,100,000","$200,000","$90,000","$810,000","$900,000","$67,500"
2014-15,-,"$900,000",1.3%,"$1,100,000","$200,000","$90,000","$810,000","$900,000","$67,500"

